rental_id,inventory_id,rental_date,return_date,game_id,customer_id,staff_id,price,fine
436,461,2021-01-30,2021-02-12,25,334,1,3.77,2.26
437,99,2021-01-30,2021-02-06,6,518,2,7.95,0.0
438,315,2021-01-30,2021-02-09,10,368,2,17.99,5.4
439,422,2021-01-30,2021-02-12,20,342,1,7.53,4.52
440,246,2021-01-30,2021-02-06,44,315,1,5.33,0.0
441,187,2021-01-30,2021-02-01,1,241,2,10.97,0.0
442,164,2021-01-30,2021-01-30,32,555,1,7.71,0.0
443,7,2021-01-30,2021-01-31,5,582,2,9.33,0.0
444,204,2021-01-30,2021-02-02,19,241,2,13.33,0.0
445,324,2021-01-30,2021-01-30,26,281,1,23.33,0.0
446,447,2021-01-30,2021-02-03,13,241,2,31.93,0.0
447,340,2021-01-30,2021-02-04,39,368,1,2.47,0.0
448,151,2021-01-30,2021-02-03,38,315,2,15.99,0.0
449,139,2021-01-30,2021-02-02,36,312,2,12.35,0.0
450,149,2021-01-30,2021-02-07,13,518,1,31.93,3.19
451,435,2021-01-30,2021-02-05,29,2,2,19.27,0.0
452,28,2021-01-30,2021-01-31,3,526,2,10.58,0.0
453,427,2021-01-30,2021-01-31,4,555,1,11.35,0.0
454,12,2021-01-31,2021-02-10,13,568,1,31.93,9.58
455,383,2021-01-31,2021-02-05,10,582,1,17.99,0.0
456,341,2021-01-31,2021-02-06,13,563,1,31.93,0.0
457,24,2021-01-31,2021-01-31,23,132,1,1.7,0.0
458,500,2021-01-31,2021-02-10,40,70,1,6.87,2.06
459,184,2021-01-31,2021-02-11,35,315,1,10.84,4.34
460,118,2021-01-31,2021-02-08,27,538,1,5.0,0.5
461,224,2021-01-31,2021-02-13,27,385,1,5.0,3.0
462,232,2021-01-31,2021-02-05,22,352,1,14.6,0.0
463,24,2021-01-31,2021-01-31,23,154,1,1.7,0.0
464,320,2021-01-31,2021-02-06,32,526,1,7.71,0.0
465,144,2021-01-31,2021-01-31,29,428,1,19.27,0.0
466,33,2021-01-31,2021-02-06,29,304,1,19.27,0.0
467,108,2021-01-31,2021-02-02,22,108,1,14.6,0.0
468,87,2021-02-01,2021-02-14,13,241,2,31.93,19.16
469,431,2021-02-01,2021-03-03,35,388,2,10.84,0.0
470,270,2021-02-01,2021-02-07,1,368,2,10.97,0.0
471,375,2021-02-01,2021-02-11,36,132,2,12.35,3.71
472,299,2021-02-01,2021-02-06,5,368,2,9.33,0.0
473,385,2021-02-01,2021-02-01,36,538,2,12.35,0.0
474,257,2021-02-01,2021-03-19,49,106,2,7.71,8.48
475,293,2021-02-01,2021-02-13,13,196,2,31.93,15.96
476,121,2021-02-01,2021-02-09,26,456,2,23.33,2.33
477,484,2021-02-01,2021-02-08,27,2,2,5.0,0.0
478,74,2021-02-02,2021-02-14,24,70,2,12.58,6.29
479,322,2021-02-02,2021-02-15,38,48,1,15.99,9.59
480,444,2021-02-02,2021-02-11,36,428,2,12.35,2.47
481,188,2021-02-02,2021-02-02,4,342,2,11.35,0.0
482,370,2021-02-02,2021-02-07,22,548,2,14.6,0.0
483,28,2021-02-02,2021-02-09,3,203,2,10.58,0.0
484,134,2021-02-02,2021-02-03,29,176,1,19.27,0.0
485,414,2021-02-02,2021-02-14,7,161,2,12.17,6.08
486,161,2021-02-02,2021-02-02,46,352,1,1.71,0.0
487,280,2021-02-02,2021-02-06,13,414,2,31.93,0.0
488,274,2021-02-02,2021-02-10,22,6,1,14.6,1.46
489,239,2021-02-02,2021-02-11,36,108,1,12.35,2.47
490,112,2021-02-02,2021-02-12,13,428,1,31.93,9.58
491,285,2021-02-02,2021-02-07,35,388,1,10.84,0.0
492,302,2021-02-02,2021-02-07,10,266,1,17.99,0.0
493,263,2021-02-02,2021-02-06,10,241,2,17.99,0.0
494,376,2021-02-02,2021-02-11,26,414,2,23.33,4.67
495,100,2021-02-02,2021-02-02,32,457,2,7.71,0.0
496,398,2021-02-02,2021-02-02,44,587,1,5.33,0.0
497,157,2021-02-03,2021-02-14,46,499,2,1.71,0.68
498,198,2021-02-03,2021-02-11,21,304,2,43.33,4.33
499,346,2021-02-03,2021-02-10,27,594,2,5.0,0.0
500,402,2021-02-03,2021-02-03,21,548,2,43.33,0.0
501,250,2021-02-03,2021-02-11,39,48,2,2.47,0.25
502,70,2021-02-03,2021-02-14,32,487,2,7.71,3.08
503,388,2021-02-03,2021-02-09,3,184,2,10.58,0.0
504,354,2021-02-03,2021-02-03,4,196,2,11.35,0.0
505,148,2021-02-03,2021-02-12,46,176,2,1.71,0.34
506,41,2021-02-03,2021-02-08,23,526,2,1.7,0.0
507,332,2021-02-03,2021-02-04,22,263,2,14.6,0.0
508,403,2021-02-03,2021-02-03,40,560,2,6.87,0.0
509,143,2021-02-03,2021-02-15,36,108,2,12.35,6.18
510,145,2021-02-03,2021-03-10,29,106,2,19.27,0.0
511,367,2021-02-03,2021-02-14,33,74,2,10.6,4.24
512,1,2021-02-03,2021-02-16,27,106,2,5.0,3.0
513,185,2021-02-03,2021-03-26,36,526,2,12.35,19.76
514,254,2021-02-03,2021-02-06,27,304,2,5.0,0.0
515,54,2021-02-04,2021-02-04,26,263,2,23.33,0.0
516,485,2021-02-04,2021-02-12,5,422,2,9.33,0.93
517,132,2021-02-04,2021-03-01,22,560,2,14.6,26.28
518,193,2021-02-04,2021-02-06,32,154,2,7.71,0.0
519,411,2021-02-04,2021-02-04,24,452,2,12.58,0.0
520,196,2021-02-04,2021-02-15,13,12,2,31.93,12.77
521,406,2021-02-04,2021-02-11,13,568,2,31.93,0.0
522,260,2021-02-04,2021-02-13,3,182,2,10.58,2.12
523,170,2021-02-04,2021-02-16,35,263,2,10.84,5.42
524,26,2021-02-04,2021-02-08,13,362,2,31.93,0.0
525,356,2021-02-04,2021-02-16,46,352,2,1.71,0.86
526,50,2021-02-04,2021-03-02,36,318,2,12.35,23.46
527,4,2021-02-04,2021-02-04,22,352,2,14.6,0.0
528,417,2021-02-04,2021-02-11,39,571,2,2.47,0.0
529,85,2021-02-04,2021-02-17,13,263,2,31.93,19.16
530,2,2021-02-04,2021-02-16,40,224,2,6.87,3.44
531,289,2021-02-04,2021-02-04,6,47,2,7.95,0.0
532,348,2021-02-04,2021-02-15,39,108,2,2.47,0.99
533,413,2021-02-04,2021-02-15,13,48,2,31.93,12.77
534,463,2021-02-05,2021-02-17,13,196,2,31.93,15.96
535,88,2021-02-05,2021-02-14,40,368,2,6.87,1.37
536,450,2021-02-05,2021-02-12,4,312,2,11.35,0.0
537,496,2021-02-05,2021-02-08,37,568,2,3.1,0.0
538,236,2021-02-05,2021-02-05,32,458,2,7.71,0.0
539,225,2021-02-05,2021-02-21,40,182,2,6.87,6.18
540,97,2021-02-05,2021-02-11,32,176,2,7.71,0.0
541,226,2021-02-05,2021-02-05,42,563,2,8.0,0.0
542,304,2021-02-05,2021-02-06,36,314,2,12.35,0.0
543,18,2021-02-05,2021-02-05,35,316,2,10.84,0.0
544,79,2021-02-05,2021-02-09,22,535,2,14.6,0.0
545,175,2021-02-05,2021-02-09,4,483,2,11.35,0.0
546,476,2021-02-05,2021-02-13,25,106,2,3.77,0.38
547,252,2021-02-05,2021-02-11,46,316,2,1.71,0.0
548,468,2021-02-05,2021-02-12,29,182,2,19.27,0.0
549,209,2021-02-05,2021-02-12,10,315,2,17.99,0.0
550,201,2021-02-05,2021-02-06,32,74,2,7.71,0.0
551,420,2021-02-05,2021-02-06,46,385,2,1.71,0.0
552,471,2021-02-05,2021-05-21,9,362,2,27.33,24.6
553,265,2021-02-05,2021-02-06,1,316,2,10.97,0.0
554,147,2021-02-05,2021-02-05,37,587,2,3.1,0.0
555,215,2021-02-05,2021-02-13,22,538,2,14.6,1.46
556,125,2021-02-06,2021-02-06,18,538,2,4.17,0.0
557,311,2021-02-06,2021-02-15,7,538,2,12.17,2.43
558,131,2021-02-06,2021-02-13,13,241,2,31.93,0.0
559,234,2021-02-06,2021-02-09,44,315,2,5.33,0.0
560,37,2021-02-06,2021-02-07,5,342,2,9.33,0.0
561,462,2021-02-06,2021-02-16,22,281,2,14.6,4.38
562,259,2021-02-06,2021-02-06,46,538,2,1.71,0.0
563,64,2021-02-06,2021-02-11,36,400,2,12.35,0.0
564,203,2021-02-06,2021-04-04,22,315,2,14.6,32.12
565,47,2021-02-06,2021-02-17,19,74,2,13.33,5.33
566,39,2021-02-06,2021-02-17,48,526,2,12.0,4.8
567,15,2021-02-06,2021-02-15,22,154,2,14.6,2.92
568,344,2021-02-06,2021-02-12,8,526,2,11.99,0.0
569,470,2021-02-06,2021-02-14,29,598,2,19.27,1.93
570,266,2021-02-06,2021-02-12,35,182,2,10.84,0.0
571,213,2021-02-06,2021-02-13,35,587,2,10.84,0.0
572,167,2021-02-06,2021-02-09,19,266,2,13.33,0.0
573,268,2021-02-06,2021-02-12,13,555,2,31.93,0.0
574,358,2021-02-06,2021-02-12,19,582,2,13.33,0.0
575,355,2021-02-06,2022-09-29,1,535,2,10.97,17.55
576,276,2021-02-06,2021-02-18,29,452,2,19.27,9.64
577,497,2021-02-06,2021-02-08,29,388,2,19.27,0.0
578,245,2021-02-06,2021-02-23,2,203,2,4.33,4.33
579,290,2021-02-06,2021-02-08,46,414,2,1.71,0.0
580,263,2021-02-06,2021-02-22,10,538,2,17.99,16.19
581,9,2021-02-06,2021-02-18,7,499,2,12.17,6.08
582,477,2021-02-06,2021-02-11,22,304,2,14.6,0.0
583,441,2021-02-06,2021-02-07,13,304,2,31.93,0.0
584,331,2021-02-06,2021-02-25,13,176,2,31.93,38.32
585,177,2021-02-06,2021-02-13,39,263,2,2.47,0.0
586,426,2021-02-06,2021-02-18,22,154,2,14.6,7.3
587,489,2021-02-07,2021-02-07,23,47,1,1.7,0.0
588,325,2021-02-07,2021-03-22,35,452,1,10.84,8.67
589,432,2021-02-07,2021-02-07,24,518,1,12.58,0.0
590,361,2021-02-07,2021-02-16,6,86,1,7.95,1.59
591,287,2021-02-07,2021-02-16,20,555,1,7.53,1.51
592,460,2021-02-07,2021-02-08,39,285,1,2.47,0.0
593,17,2021-02-07,2021-02-13,1,593,1,10.97,0.0
594,466,2021-02-07,2021-02-14,35,535,1,10.84,0.0
595,284,2021-02-07,2021-03-10,32,563,1,7.71,0.0
596,20,2021-02-07,2021-02-11,5,526,1,9.33,0.0
597,105,2021-02-07,2021-02-08,29,362,1,19.27,0.0
598,214,2021-02-07,2021-02-08,10,176,1,17.99,0.0
599,483,2021-02-07,2021-02-08,13,428,1,31.93,0.0
600,319,2021-02-07,2021-02-09,13,176,1,31.93,0.0
601,159,2021-02-07,2021-02-14,9,176,1,27.33,0.0
602,480,2021-02-07,2021-03-05,29,266,1,19.27,36.61
603,192,2021-02-07,2021-03-19,5,334,1,9.33,4.66
604,273,2021-02-07,2021-02-10,13,48,1,31.93,0.0
605,136,2021-02-07,2021-02-17,10,388,1,17.99,5.4
606,227,2021-02-07,2021-02-09,42,154,1,8.0,0.0
607,394,2021-02-07,2021-02-11,9,2,1,27.33,0.0
608,442,2021-02-07,2021-02-10,7,560,1,12.17,0.0
609,137,2021-02-07,2021-02-17,27,483,1,5.0,1.5
610,368,2021-02-07,2021-02-09,36,48,1,12.35,0.0
611,72,2021-02-08,2021-02-12,27,594,1,5.0,0.0
612,29,2021-02-08,2021-02-15,42,342,1,8.0,0.0
613,92,2021-02-08,2021-02-08,39,108,1,2.47,0.0
614,424,2021-02-08,2021-02-10,6,362,2,7.95,0.0
615,220,2021-02-08,2021-03-26,13,241,2,31.93,35.12
616,347,2021-02-08,2021-02-08,13,196,1,31.93,0.0
617,330,2021-02-08,2021-02-08,13,458,1,31.93,0.0
618,60,2021-02-08,2021-03-17,13,568,2,31.93,6.39
619,446,2021-02-08,2021-02-13,39,314,1,2.47,0.0
620,191,2021-02-08,2021-02-08,43,2,1,3.78,0.0
621,308,2021-02-08,2021-02-08,32,161,1,7.71,0.0
622,289,2021-02-08,2021-02-21,6,422,1,7.95,4.77
623,495,2021-02-08,2021-02-08,27,582,1,5.0,0.0
624,473,2021-02-08,2021-02-09,24,315,2,12.58,0.0
625,436,2021-02-08,2021-02-19,36,428,1,12.35,4.94
626,233,2021-02-08,2021-02-08,46,12,2,1.71,0.0
627,162,2021-02-08,2021-02-09,2,12,2,4.33,0.0
628,371,2021-02-08,2021-02-14,7,582,2,12.17,0.0
629,282,2021-02-08,2021-03-07,46,220,2,1.71,3.42
630,296,2021-02-08,2021-02-11,1,285,2,10.97,0.0
631,475,2021-02-08,2021-02-16,19,220,1,13.33,1.33
632,392,2021-02-08,2021-02-08,22,70,2,14.6,0.0
633,84,2021-02-08,2021-04-11,40,487,2,6.87,0.0
634,110,2021-02-08,2021-02-17,29,518,1,19.27,3.85
635,202,2021-02-08,2021-02-09,13,48,1,31.93,0.0
636,117,2021-02-08,2021-02-10,19,70,2,13.33,0.0
637,392,2021-02-08,2021-02-14,22,593,2,14.6,0.0
638,335,2021-02-09,2021-02-12,1,548,2,10.97,0.0
639,34,2021-02-09,2021-02-21,13,2,2,31.93,15.96
640,401,2021-02-09,2021-02-09,46,368,2,1.71,0.0
641,379,2021-02-09,2021-02-12,7,266,1,12.17,0.0
642,133,2021-02-09,2021-02-19,1,196,2,10.97,3.29
643,22,2021-02-09,2021-02-16,9,281,1,27.33,0.0
644,57,2021-02-09,2021-02-20,6,203,1,7.95,3.18
645,51,2021-02-09,2021-02-21,36,183,1,12.35,6.18
646,395,2021-02-09,2021-02-09,22,334,2,14.6,0.0
647,27,2021-02-09,2021-02-09,22,342,1,14.6,0.0
648,58,2021-02-09,2021-02-20,33,86,1,10.6,4.24
649,408,2021-02-09,2021-02-09,13,176,2,31.93,0.0
650,362,2021-02-09,2021-02-11,36,136,1,12.35,0.0
651,357,2021-02-09,2021-02-11,25,560,1,3.77,0.0
652,351,2021-02-09,2021-02-10,40,176,1,6.87,0.0
653,279,2021-02-09,2021-02-14,26,314,2,23.33,0.0
654,5,2021-02-09,2021-02-13,32,582,1,7.71,0.0
655,381,2021-02-09,2021-02-19,27,196,2,5.0,1.5
656,91,2021-02-09,2021-02-09,39,2,1,2.47,0.0
657,142,2021-02-09,2021-02-09,13,132,2,31.93,0.0
658,451,2021-02-09,2021-02-12,4,132,1,11.35,0.0
659,138,2021-02-09,2021-02-09,34,400,1,1.87,0.0
660,432,2021-02-09,2021-02-16,24,263,1,12.58,0.0
661,363,2021-02-09,2021-02-09,13,318,2,31.93,0.0
662,430,2021-02-09,2021-02-18,13,161,1,31.93,6.39
663,499,2021-02-09,2021-02-14,43,352,1,3.78,0.0
664,216,2021-02-09,2021-02-09,43,334,2,3.78,0.0
665,75,2021-02-09,2021-02-15,26,12,1,23.33,0.0
666,465,2021-02-10,2021-02-16,36,61,1,12.35,0.0
667,317,2021-02-10,2021-02-16,4,220,1,11.35,0.0
668,288,2021-02-10,2021-02-14,27,6,2,5.0,0.0
669,31,2021-02-10,2021-02-10,15,563,1,2.83,0.0
670,140,2021-02-10,2021-02-17,2,136,2,4.33,0.0
671,90,2021-02-10,2021-02-10,29,147,1,19.27,0.0
672,16,2021-02-10,2021-03-06,44,196,2,5.33,9.06
673,492,2021-02-10,2021-02-13,6,368,2,7.95,0.0
674,497,2021-02-10,2021-02-18,29,535,2,19.27,1.93
675,472,2021-02-10,2021-03-08,19,203,1,13.33,25.33
676,55,2021-02-10,2021-02-15,13,594,1,31.93,0.0
677,194,2021-02-10,2021-05-28,32,61,1,7.71,8.48
678,53,2021-02-10,2021-02-22,24,312,2,12.58,6.29
679,90,2021-02-10,2021-02-10,29,593,1,19.27,0.0
680,452,2021-02-10,2021-02-14,3,6,2,10.58,0.0
681,429,2021-02-10,2021-02-17,13,196,2,31.93,0.0
682,487,2021-02-10,2021-02-15,27,312,1,5.0,0.0
683,314,2021-02-10,2021-02-10,37,499,2,3.1,0.0
684,190,2021-02-10,2021-02-22,1,362,2,10.97,5.48
685,235,2021-02-10,2021-02-16,46,422,1,1.71,0.0
686,181,2021-02-10,2021-02-14,13,422,2,31.93,0.0
687,253,2021-02-11,2021-02-11,13,12,1,31.93,0.0
688,493,2021-02-11,2021-02-16,10,132,1,17.99,0.0
689,237,2021-02-11,2021-02-18,4,108,1,11.35,0.0
690,96,2021-02-11,2021-02-16,4,183,1,11.35,0.0
691,38,2021-02-11,2021-02-11,19,593,1,13.33,0.0
692,443,2021-02-11,2021-02-12,44,48,1,5.33,0.0
693,199,2021-02-11,2021-02-11,39,560,1,2.47,0.0
694,19,2021-02-11,2021-02-11,27,76,1,5.0,0.0
695,337,2021-02-11,2021-02-13,13,74,1,31.93,0.0
696,49,2021-02-11,2021-02-24,4,281,1,11.35,6.81
697,425,2021-02-11,2021-02-11,2,560,1,4.33,0.0
698,124,2021-02-11,2021-02-14,19,12,1,13.33,0.0
699,339,2021-02-11,2021-02-16,36,61,1,12.35,0.0
700,437,2021-02-11,2021-02-12,13,2,1,31.93,0.0
701,297,2021-02-11,2021-02-11,3,196,1,10.58,0.0
702,217,2021-02-11,2021-02-11,10,352,1,17.99,0.0
703,78,2021-02-11,2021-02-15,6,334,1,7.95,0.0
704,168,2021-02-11,2021-02-16,39,593,1,2.47,0.0
705,428,2021-02-11,2021-02-20,13,176,1,31.93,6.39
706,59,2021-02-11,2021-02-15,27,538,1,5.0,0.0
707,11,2021-02-11,2021-02-14,27,483,1,5.0,0.0
708,122,2021-02-11,2021-02-13,24,440,1,12.58,0.0
709,130,2021-02-11,2021-02-14,10,368,1,17.99,0.0
710,328,2021-02-11,2021-02-13,22,560,1,14.6,0.0
711,423,2021-02-11,2021-02-12,41,499,1,1.92,0.0
712,316,2021-02-11,2021-02-14,9,362,1,27.33,0.0
713,125,2021-02-12,2021-02-13,18,555,2,4.17,0.0
714,221,2021-02-12,2021-02-19,13,535,2,31.93,0.0
715,323,2021-02-12,2021-02-16,44,47,2,5.33,0.0
716,378,2021-02-12,2021-02-13,33,535,2,10.6,0.0
717,418,2021-02-12,2021-02-24,28,220,2,8.67,4.34
718,372,2021-02-12,2021-02-20,29,263,2,19.27,1.93
719,409,2021-02-12,2021-02-19,22,593,2,14.6,0.0
720,352,2021-02-12,2021-04-02,48,548,2,12.0,16.8
721,455,2021-02-12,2021-02-14,22,76,2,14.6,0.0
722,67,2021-02-12,2021-02-25,38,154,2,15.99,9.59
723,179,2021-02-12,2021-02-22,10,538,2,17.99,5.4
724,207,2021-02-12,2021-02-25,13,440,2,31.93,19.16
725,393,2021-02-12,2021-02-12,5,582,2,9.33,0.0
726,45,2021-02-12,2021-02-18,13,161,2,31.93,0.0
727,248,2021-02-12,2021-02-12,13,154,2,31.93,0.0
728,391,2021-02-12,2021-02-18,39,587,2,2.47,0.0
729,146,2021-02-12,2021-02-21,1,408,2,10.97,2.19
730,247,2021-02-12,2021-03-07,13,388,2,31.93,51.09
731,307,2021-02-12,2021-02-19,13,368,2,31.93,0.0
732,341,2021-02-12,2021-02-17,13,196,2,31.93,0.0
733,115,2021-02-12,2021-02-12,32,315,2,7.71,0.0
734,321,2021-02-12,2021-02-16,31,487,2,8.0,0.0
735,345,2021-02-12,2021-02-12,22,414,2,14.6,0.0
736,56,2021-02-12,2021-02-14,33,245,2,10.6,0.0
737,333,2021-02-12,2021-02-13,4,12,2,11.35,0.0
738,264,2021-02-12,2021-02-25,5,414,2,9.33,5.6
739,182,2021-02-12,2021-02-12,5,266,2,9.33,0.0
740,364,2021-02-12,2021-02-15,19,203,2,13.33,0.0
741,439,2021-02-12,2021-02-14,50,6,2,8.88,0.0
742,481,2021-02-12,2021-02-22,19,76,2,13.33,4.0
743,7,2021-02-12,2021-02-25,5,176,2,9.33,5.6
744,166,2021-02-13,2021-02-16,13,535,2,31.93,0.0
745,377,2021-02-13,2021-02-26,9,2,2,27.33,16.4
746,390,2021-02-13,2021-02-16,43,147,1,3.78,0.0
747,255,2021-02-13,2021-03-05,40,314,2,6.87,8.93
748,464,2021-02-13,2021-02-17,19,47,2,13.33,0.0
749,126,2021-02-13,2021-02-26,27,368,2,5.0,3.0
750,298,2021-02-13,2021-02-19,19,362,2,13.33,0.0
751,109,2021-02-13,2021-02-13,22,161,1,14.6,0.0
752,106,2021-02-13,2021-02-19,6,457,1,7.95,0.0
753,189,2021-02-13,2021-02-17,13,499,1,31.93,0.0
754,457,2021-02-13,2021-02-26,22,526,2,14.6,8.76
755,14,2021-02-13,2021-02-15,13,126,1,31.93,0.0
756,488,2021-02-13,2021-03-08,25,538,2,3.77,6.03
757,240,2021-02-13,2021-02-13,35,241,1,10.84,0.0
758,476,2021-02-13,2021-02-13,25,176,1,3.77,0.0
759,98,2021-02-13,2021-03-08,49,132,1,7.71,12.34
760,69,2021-02-13,2021-02-17,5,108,2,9.33,0.0
761,365,2021-02-13,2021-02-15,32,70,2,7.71,0.0
762,206,2021-02-13,2021-02-26,22,203,2,14.6,8.76
763,400,2021-02-14,2021-02-17,7,362,1,12.17,0.0
764,251,2021-02-14,2021-02-24,6,2,1,7.95,2.39
765,229,2021-02-14,2021-02-27,33,352,1,10.6,6.36
766,309,2021-02-14,2021-02-16,42,312,1,8.0,0.0
767,324,2021-02-14,2021-02-15,26,318,1,23.33,0.0
768,129,2021-02-14,2021-02-26,26,388,1,23.33,11.66
769,427,2021-02-14,2021-02-18,4,266,1,11.35,0.0
770,459,2021-02-14,2021-02-17,6,456,1,7.95,0.0
771,42,2021-02-14,2021-02-18,13,587,1,31.93,0.0
772,77,2021-02-14,2021-03-18,27,342,1,5.0,0.0
773,244,2021-02-14,2021-02-23,9,535,1,27.33,5.47
774,76,2021-02-14,2021-02-18,13,568,1,31.93,0.0
775,349,2021-02-14,2021-02-20,7,203,1,12.17,0.0
776,301,2021-02-14,2021-02-16,14,385,1,11.27,0.0
777,82,2021-02-14,2021-02-18,44,6,1,5.33,0.0
778,172,2021-02-14,2021-02-23,27,47,1,5.0,1.0
779,369,2021-02-15,2021-04-02,39,368,1,2.47,2.72
780,386,2021-02-15,2021-03-12,27,535,1,5.0,9.0
781,469,2021-02-15,2021-02-18,22,6,1,14.6,0.0
782,389,2021-02-15,2021-02-15,1,400,1,10.97,0.0
783,123,2021-02-15,2021-02-17,11,61,1,3.99,0.0
784,215,2021-02-15,2021-02-20,22,341,1,14.6,0.0
785,435,2021-02-15,2021-02-20,29,106,1,19.27,0.0
786,144,2021-02-15,2021-02-27,29,538,1,19.27,9.64
787,212,2021-02-15,2021-02-18,4,86,1,11.35,0.0
788,135,2021-02-15,2021-02-19,10,183,1,17.99,0.0
789,127,2021-02-15,2021-02-16,50,183,1,8.88,0.0
790,482,2021-02-15,2021-02-19,13,334,1,31.93,0.0
791,448,2021-02-15,2021-02-17,13,70,1,31.93,0.0
792,498,2021-02-15,2021-02-15,26,598,1,23.33,0.0
793,278,2021-02-15,2021-02-25,4,342,1,11.35,3.4
794,267,2021-02-15,2021-02-15,32,563,1,7.71,0.0
795,292,2021-02-15,2021-02-22,31,368,1,8.0,0.0
796,44,2021-02-15,2021-02-18,5,428,1,9.33,0.0
797,208,2021-02-15,2021-02-17,38,548,1,15.99,0.0
798,238,2021-02-15,2021-02-21,21,76,1,43.33,0.0
799,243,2021-02-15,2021-02-19,32,285,1,7.71,0.0
800,117,2021-02-15,2021-02-28,19,598,1,13.33,8.0
801,107,2021-02-15,2021-02-22,40,316,1,6.87,0.0
802,46,2021-02-16,2021-03-01,5,341,1,9.33,5.6
803,304,2021-02-16,2021-02-21,36,526,1,12.35,0.0
804,22,2021-02-16,2021-02-23,9,86,1,27.33,0.0
805,327,2021-02-16,2021-02-17,44,132,1,5.33,0.0
806,494,2021-02-16,2021-02-25,9,318,2,27.33,5.47
807,32,2021-02-16,2021-02-28,4,196,2,11.35,5.68
808,40,2021-02-16,2021-02-28,39,285,1,2.47,1.24
809,156,2021-02-16,2021-02-17,42,571,2,8.0,0.0
810,183,2021-02-16,2021-03-04,32,304,2,7.71,6.94
811,232,2021-02-16,2021-02-23,22,86,2,14.6,0.0
812,236,2021-02-16,2021-02-19,32,499,1,7.71,0.0
813,258,2021-02-16,2021-03-16,32,352,2,7.71,0.0
814,313,2021-02-16,2021-02-16,13,526,2,31.93,0.0
815,52,2021-02-16,2021-03-01,13,314,2,31.93,19.16
816,454,2021-02-16,2021-02-19,13,535,1,31.93,0.0
817,180,2021-02-16,2021-02-16,36,400,2,12.35,0.0
818,36,2021-02-16,2021-02-22,4,47,1,11.35,0.0
819,21,2021-02-17,2021-02-20,27,267,1,5.0,0.0
820,261,2021-02-17,2021-03-01,22,594,1,14.6,7.3
821,265,2021-02-17,2021-02-22,1,285,1,10.97,0.0
822,241,2021-02-17,2021-02-17,22,161,1,14.6,0.0
823,353,2021-02-17,2021-02-24,7,154,1,12.17,0.0
824,285,2021-02-17,2021-02-24,35,245,1,10.84,0.0
825,312,2021-02-17,2021-02-22,1,414,1,10.97,0.0
826,102,2021-02-17,2021-02-22,10,245,1,17.99,0.0
827,259,2021-02-17,2021-02-18,46,12,1,1.71,0.0
828,197,2021-02-17,2021-02-17,1,560,1,10.97,0.0
829,222,2021-02-17,2021-03-02,29,6,1,19.27,11.56
830,83,2021-02-17,2021-02-21,46,6,1,1.71,0.0
831,86,2021-02-18,2021-02-24,13,263,1,31.93,0.0
832,191,2021-02-18,2021-02-24,43,183,1,3.78,0.0
833,294,2021-02-18,2021-02-18,29,263,1,19.27,0.0
834,350,2021-02-18,2021-02-18,13,352,1,31.93,0.0
835,65,2021-02-18,2021-03-06,9,61,1,27.33,24.6
836,230,2021-02-18,2021-02-25,7,408,1,12.17,0.0
837,415,2021-02-18,2021-02-27,6,281,1,7.95,1.59
838,120,2021-02-18,2021-05-27,43,487,1,3.78,0.76
839,424,2021-02-18,2021-03-02,6,109,1,7.95,3.98
840,420,2021-02-19,2021-02-20,46,488,1,1.71,0.0
841,474,2021-02-19,2021-02-28,42,220,1,8.0,1.6
842,48,2021-02-19,2021-03-04,29,312,1,19.27,11.56
843,226,2021-02-19,2021-02-25,42,76,1,8.0,0.0
844,395,2021-02-19,2021-02-19,22,109,1,14.6,0.0
845,246,2021-02-19,2021-02-26,44,593,1,5.33,0.0
846,318,2021-02-19,2021-02-21,42,452,1,8.0,0.0
847,54,2021-02-19,2021-02-19,26,385,1,23.33,0.0
848,489,2021-02-19,2021-02-22,23,555,1,1.7,0.0
849,141,2021-02-20,2021-03-19,1,488,1,10.97,21.94
850,135,2021-02-20,2021-05-06,10,220,1,17.99,16.19
851,26,2021-02-20,2021-02-22,13,267,1,31.93,0.0
852,326,2021-02-20,2021-02-22,4,593,1,11.35,0.0
853,233,2021-02-20,2021-02-24,46,440,1,1.71,0.0
854,175,2021-02-20,2021-02-20,4,161,1,11.35,0.0
855,154,2021-02-20,2021-02-20,26,266,1,23.33,0.0
856,397,2021-02-20,2021-03-02,27,362,1,5.0,1.5
857,33,2021-02-20,2021-02-20,29,47,1,19.27,0.0
858,458,2021-02-20,2021-02-24,4,147,1,11.35,0.0
859,171,2021-02-20,2021-02-21,25,414,1,3.77,0.0
860,310,2021-02-20,2021-02-20,6,456,1,7.95,0.0
861,398,2021-02-20,2021-03-02,44,341,1,5.33,1.6
862,153,2021-02-20,2021-02-27,25,48,1,3.77,0.0
863,343,2021-02-20,2021-02-27,28,48,1,8.67,0.0
864,218,2021-02-21,2021-04-16,1,266,1,10.97,20.84
865,438,2021-02-21,2021-02-21,25,154,1,3.77,0.0
866,66,2021-02-21,2021-02-24,13,314,1,31.93,0.0
867,283,2021-02-21,2021-02-21,20,487,1,7.53,0.0
868,20,2021-02-21,2021-02-22,5,535,1,9.33,0.0
869,92,2021-02-21,2021-03-18,39,106,1,2.47,4.45
870,100,2021-02-21,2021-04-14,32,436,1,7.71,13.11
871,167,2021-02-21,2021-02-28,19,388,1,13.33,0.0
